"educm","heightm","BMIm","healthm","consm","extram","agreem","emom","autom","riskym"
2,189,25.195263,3,-1.306215,-0.759125,0.089147,-0.259106,0.248863,0.465582
2,172,21.971336,2,0.078951,0.046241,0.235776,0.068985,0.121873,0.385478
2,187,22.877405,3,0.633017,0.481306,-0.402146,-0.523601,0.459249,-0.689113
2,187,28.024822,4,-0.569556,-0.920268,0.998876,1.248385,1.076116,-0.113858
2,175,31.020409,3,-1.318114,0.063622,-0.564646,-0.309049,-0.132105,0.457499
2,182,28.680111,3,-1.051523,0.329836,-0.529184,-0.83246,-0.683607,0.442706
2,183,23.291229,3,0.059523,-0.502584,-0.424092,-0.52256,0.000911,0.102005
2,178,24.302486,4,-0.208525,0.065587,-0.303129,0.184538,0.050482,-0.059508
2,174,24.772097,4,-0.207796,-0.086866,0.06162,-0.139469,0.363799,0.226293
2,165,25.344353,3,-0.74462,0.46196,-0.798637,0.328867,0.288714,-1.689223
1,178,23.355637,2,-1.153492,0.187056,-0.564646,-0.313999,0.375852,-0.084754
2,175,24.163265,3,0.481023,-0.663235,-0.570721,-0.914292,-0.324459,0.523586
2,167,24.740938,3,-0.588983,1.163238,-1.448709,0.09161,-0.925533,0.291542
2,180,26.851852,3,-0.731264,1.021441,-0.556711,0.624427,-0.667861,0.228024
2,191,23.573915,3,-0.066244,-0.646347,-0.798637,0.079711,-0.247041,0.155296
2,185,24.543463,3,-1.306215,-0.503567,0.505229,0.578645,0.177472,-0.09656
2,185,29.218407,3,-0.609868,-1.185991,0.059759,-0.143825,0.710941,-0.323032
2,183,23.888441,3,-0.195897,-1.043702,-0.93547,0.54825,-0.058428,0.136294
2,178,22.724403,3,0.346999,0.065587,0.497294,0.596156,0.177472,0.345818
3,175,27.102041,3,1.014933,1.721737,-0.380694,-0.277849,-0.665574,-3.066124
2,174,29.726517,3,-0.88763,0.311964,-0.039751,-0.218027,0.254889,-0.704014
3,190,22.437674,3,0.346999,-0.237353,0.009722,-0.191572,-0.937585,0.175632
2,186,22.256908,4,-1.439511,0.20591,0.339008,0.471775,0.828164,-1.798557
2,185,24.251278,4,0.019211,0.61343,-1.38094,-0.568351,-0.243301,0.406816
2,176,27.440599,3,0.058066,-0.503567,-0.136908,0.206127,0.443503,0.221146
2,184,22.448015,3,-0.608411,0.046241,-0.051407,-0.388591,-0.082533,0.425278
1,176,24.212294,3,-0.906329,-0.076701,0.529035,0.732779,0.713227,0.155979
1,180,26.234568,4,-1.607047,1.163238,-0.790701,-0.434035,-0.17565,-1.446404
2,187,19.731762,3,-0.475116,0.311473,0.216185,-0.165881,-0.001376,0.733513
2,176,27.117769,3,-0.054345,0.462451,-0.041612,-0.011346,-0.386083,0.408818
2,172,27.041645,3,-1.009754,0.330327,0.112953,0.21284,-0.005116,0.050273
2,185,21.621622,3,-0.042445,-0.229154,-0.059343,-0.930216,0.508821,0.643608
2,167,18.645344,3,-0.43626,-0.503567,0.981145,0.029166,1.534454,0.748469
2,183,22.096807,4,-1.563821,0.08395,-0.818721,-0.198102,-0.869934,0.265498
2,176,25.826447,3,-0.168212,-0.237353,0.013443,0.72119,-0.925533,0.272872
1,182,24.453568,4,-0.18764,0.61343,-1.310015,-0.051811,-0.615956,0.257478
2,184,21.857279,4,0.346999,0.595067,-0.838313,-0.080174,-0.683607,0.518757
2,186,22.835011,3,-0.475116,-1.336969,0.029313,0.709639,-0.306379,-0.773158
2,197,19.325415,3,-1.125079,-0.096047,-0.162574,0.151449,-1.380177,0.086927
1,185,24.835646,2,-0.766962,0.292127,-1.068089,-1.118344,-0.207236,-4.286798
1,177,31.919308,4,-0.477301,0.197711,0.346943,0.194814,0.772566,0.112811
2,190,26.592798,4,0.469852,0.19722,-0.111241,0.421533,-0.185417,0.458619
2,185,24.835646,3,-0.485558,0.747028,-0.798637,-0.119915,-0.528819,0.205045
2,180,26.234568,3,-0.207068,1.163238,0.216185,-0.312414,-0.144158,0.269544
2,176,22.275311,4,-0.62031,0.046733,-0.144843,0.001377,-0.092253,0.499642
3,189,25.755157,3,-0.455688,-0.503567,0.75509,1.376282,0.673375,0.396109
2,187,28.024822,3,-0.761134,0.045259,0.739219,-0.187615,0.927354,0.361819
2,175,23.510204,3,0.346999,0.481797,0.52296,1.044901,0.310487,0.280934
1,187,23.163374,4,-0.743163,0.330818,0.981145,0.849871,1.423258,0.18814
3,196,19.783424,4,0.375412,-1.213044,-1.022831,0.823579,-1.582251,0.338078
2,170,25.605536,3,0.102749,1.163238,0.290831,1.112603,-0.107999,-0.203924
2,189,29.394474,3,0.098379,0.329836,-0.251796,0.713117,0.133926,0.066573
2,180,27.469135,4,-0.741707,0.065587,-0.283537,-0.073779,-0.120052,0.107738
2,187,29.740627,2,0.080408,-0.502584,0.513164,0.339838,-0.441682,0.310848
2,185,27.173119,2,-0.18764,-0.237353,-0.303129,-0.216072,-0.441682,-0.376968
2,170,28.373703,1,-0.313407,-1.772033,0.911515,0.816391,0.453223,0.262906
2,189,22.39579,4,-0.198082,-2.170863,0.717767,0.451416,0.571899,0.272453
2,180,24.691359,3,0.634474,-0.238336,0.204035,0.279371,0.121873,0.323681
2,174,24.111507,4,0.633017,0.045259,-1.028906,0.44669,-1.11186,0.463071
2,183,32.249393,3,-1.298687,-0.256698,1.016607,0.720834,0.982952,-0.107721
2,187,24.307243,3,0.078951,-0.352097,-0.257871,0.002906,-0.594183,0.246349
2,183,23.888441,3,0.634474,-0.768798,0.497294,-0.846476,-1.259215,0.382716
2,168,23.738663,3,0.748342,0.330818,0.306701,1.116129,0.356366,0.286471
2,180,23.456791,4,-0.186183,-0.256698,1.258533,0.610643,0.04217,0.183246
2,175,26.12245,2,-0.472202,0.063622,-1.567811,-1.106623,-0.91348,0.707683
1,170,26.98962,3,1.169113,0.047224,-0.493721,0.178228,-1.743066,-0.030771
2,192,26.584202,2,0.346999,-0.237844,0.877913,0.669268,-0.171957,0.039725
2,186,23.413111,3,0.297701,-0.23637,0.198453,-0.772363,1.004725,-1.127048
2,200,26,3,0.902522,0.59605,0.774682,0.093372,-0.386083,-0.535287
2,183,19.110752,4,-0.06333,-0.522421,0.588869,0.065329,0.760513,0.536536
2,188,29.425079,3,-0.227952,-0.342915,-0.271388,-0.635436,-0.076507,-0.043784
2,186,20.811655,3,0.233859,-0.78667,-0.240139,0.740189,-0.671554,0.450119
2,178,24.302486,4,0.615046,0.329836,0.216185,0.331838,0.363799,0.243201
3,191,22.477453,3,-0.052888,-0.920759,0.477702,0.385974,0.363799,0.119289
2,187,24.307243,3,-0.722279,0.595067,-0.303129,0.161277,-0.132105,0.190667
1,173,26.729927,2,1.569728,0.178857,-0.33487,-1.435711,-0.79485,0.261887
2,187,37.175785,3,-1.279259,-1.866449,-0.771109,0.95947,0.455556,0.013341
1,185,23.082542,3,-0.465402,-0.768307,-0.424092,-0.47091,0.155699,0.004834
2,193,24.967113,4,1.447603,-0.333243,0.882127,0.967036,1.605845,0.041655
1,193,20.134769,3,0.366426,-1.052392,-0.382555,0.877782,0.443503,-0.296839
2,196,22.126198,4,0.098379,-0.21899,0.235776,0.706347,-0.386083,-0.316799
1,187,26.309017,4,-0.454231,0.859316,1.238941,0.310622,1.97476,0.221224
2,180,30.246914,2,1.169113,0.330818,0.029313,0.229413,-0.925533,0.609282
1,186,24.569315,4,-1.142321,0.737355,1.117978,1.176741,1.754607,-0.07598
3,182,19.623234,4,0.901065,0.08395,0.461831,0.835215,1.23693,0.205707
2,175,22.857143,3,0.224145,-0.07621,0.392202,1.112603,-0.634035,0.025191
3,179,24.03171,1,1.169113,-1.070755,0.513164,0.716999,-0.132105,-0.063816
2,186,27.748873,3,0.078951,-1.052392,-1.048497,-0.062583,-0.560358,0.398152
2,196,24.729279,4,-0.43626,-0.749452,1.016607,1.376282,0.419397,0.338882
2,175,21.87755,3,-0.904872,-0.343407,0.13862,-0.226737,-0.336465,0.318185
3,172,26.027582,3,0.117806,0.584411,-0.483925,1.640069,-0.665528,-0.022547
2,189,22.955685,3,0.358169,0.026896,1.006811,1.242501,0.187191,0.042171
3,197,21.386791,4,-0.855574,-1.337952,0.009722,0.706395,0.189524,0.249277
1,176,22.920971,3,-0.341092,0.065587,0.850386,-0.284331,0.351746,0.307902
2,178,26.511805,3,0.634474,1.155039,-1.062507,0.309584,-0.201163,0.176956
2,172,30.42185,4,0.902522,-0.218007,-0.396565,-0.361861,-0.832369,0.246411
2,183,26.874496,3,1.723179,1.427487,-0.326442,0.354164,0.970899,-0.129783
2,185,24.251278,4,-1.019468,-0.787652,0.087287,0.054438,0.016657,-0.236666
2,182,20.528921,4,1.169113,0.205419,-0.576796,-0.520834,-1.191564,-0.037512
3,188,26.312811,2,0.490736,-0.369477,0.408072,-0.216162,-0.507046,0.066072
2,180,27.777779,3,-1.009754,-0.732072,0.493573,1.134336,0.728974,0.142381
1,176,25.826447,2,1.04626,0.463925,0.253508,0.601769,0.818444,0.363879
2,193,30.336386,3,-0.857031,-0.51324,-1.577607,0.367184,-1.356072,-0.590656
2,194,26.570305,3,0.61359,-1.620564,0.009722,-0.027141,0.443503,0.233101
2,187,30.026594,3,-1.008298,-1.582364,1.238941,0.435609,1.819972,-0.406233
2,176,27.117769,4,-0.761134,0.312455,-1.84892,-0.244791,-1.179511,0.703236
2,190,21.052631,3,0.191362,-1.364022,-0.644072,0.742676,0.260915,0.333305
2,175,23.510204,4,-0.98887,-0.805524,0.552348,1.508441,0.257175,0.525635
2,169,25.909456,4,0.080408,0.615395,2.039364,0.688188,1.665183,0.668943
2,195,18.408941,3,-0.034188,1.031114,-0.499796,0.636822,-0.990897,0.158966
2,186,26.303619,2,-0.876459,-1.194189,0.513164,0.334156,-0.358284,0.298222
2,198,25.507601,3,0.078951,-0.502584,-1.068089,0.297083,0.189524,0.367391
2,168,20.549887,3,-0.18764,-0.238336,0.513164,0.592323,0.43145,0.014503
2,182,26.264944,3,-0.476572,-1.070755,0.493573,0.23713,1.23693,-1.042041
3,174,21.799444,3,-0.178655,-0.53062,0.007861,1.18195,-0.788824,-2.13331
3,183,25.97868,3,-1.256918,0.026896,0.473981,0.599448,0.550126,0.077925
2,192,24.956596,4,-0.434803,-0.787161,0.251647,0.841798,0.43145,0.151366
2,184,21.266541,2,-0.168212,-0.347353,0.735498,0.720834,0.915301,-4.286798
2,192,28.483072,4,0.087208,1.002587,0.774682,0.228681,-0.159904,0.510127
2,190,24.099724,3,-0.061873,-0.342424,1.258533,0.494258,0.760513,-0.287633
1,190,30.470915,3,-0.87573,-1.204354,-0.25601,-0.060843,-1.024723,0.164923
2,190,24.376732,4,-0.310493,0.472616,0.774682,0.96999,0.066275,-0.074162
1,197,24.994202,4,-0.711837,0.176892,1.163237,1.438232,-0.144158,0.068679
2,183,24.784258,2,0.079679,-0.958468,-0.493721,0.11534,-1.20731,-0.029468
2,177,24.577868,3,-0.98887,-0.787161,0.271239,0.944694,-0.683607,0.133362
2,192,21.701389,3,0.625489,0.463434,-0.541333,-0.532883,-1.489087,0.24689
2,175,24.163265,3,0.346999,-0.767815,0.477702,0.592913,-0.707713,-0.100887
2,195,26.824457,4,0.346999,0.311473,0.477702,-0.220309,-0.453734,0.625361
2,193,22.282478,2,0.491465,1.022424,1.268329,0.936628,0.611751,0.60144
2,172,25.351542,3,0.367883,-0.522913,0.735498,0.588675,0.661323,-0.233415
2,189,22.39579,3,-0.722279,-0.484221,-0.529184,0.182016,-0.628009,0.334505
2,174,23.781214,3,0.213703,-0.076701,-0.402639,1.024386,-0.996924,-0.18372
2,191,24.122147,3,0.080408,-0.237353,0.255368,0.171882,-0.683607,0.077057
2,196,23.948355,3,-0.969442,-0.256698,0.251647,1.108533,-0.640062,0.0455
2,183,28.367523,3,-1.009754,0.633758,1.500459,1.112603,1.101628,0.193313
2,187,21.733536,3,-0.493087,0.59605,0.715906,0.193306,0.64927,0.170616
3,170,24.913494,3,0.232403,-2.587073,-0.62448,0.813324,-0.17939,0.33443
2,174,18.166204,3,-0.165299,-1.070755,0.029313,1.262848,-1.433489,-4.286798
2,180,25.308641,3,0.367883,1.429452,1.016607,0.9772,0.927354,-1.00664
2,192,25.227865,3,-0.475116,-0.21899,0.739219,0.567701,0.673375,0.280934
1,187,30.59853,4,0.921221,0.463434,1.389292,0.831025,0.478735,-0.169799
1,187,31.456432,4,0.367883,0.879644,-0.493721,0.845276,-0.306379,0.221323
3,186,21.678806,4,-0.18764,0.329836,1.016607,0.973318,0.419397,0.107738
2,183,27.173101,3,-0.98887,-1.356315,0.013443,0.289432,-0.107999,-0.00394
1,180,22.839506,3,-0.866745,-0.673891,0.860182,0.655228,0.949127,0.026372
1,185,28.634039,3,0.212975,-0.085391,0.98908,0.513848,0.689122,0.537577
2,180,19.444445,3,1.169113,-0.750435,-0.299408,-0.929097,0.189524,-0.121606
1,184,30.718336,3,-0.073044,-0.501601,0.382406,0.14019,-0.132105,-0.092488
2,178,27.458654,3,0.327571,0.59605,0.735498,0.097489,0.605725,0.340023
2,192,24.956596,3,-0.487015,-0.067029,-0.30499,0.055147,0.735,0.153671
2,185,21.913805,3,-0.042445,0.888825,0.039109,1.3031,-1.582251,0.280934
3,185,21.621622,3,0.366426,-0.767815,0.271239,0.702344,-0.881987,0.10573
1,185,24.835646,4,0.108821,-1.053375,-0.148564,0.649452,-0.005116,-0.054869
2,189,23.515579,4,-0.166756,-0.520947,-0.283537,0.483266,-0.516812,0.383547
2,184,20.971172,4,1.04626,-0.208334,0.045184,1.581163,-0.163598,0.344797
2,183,22.694019,3,-0.743163,-0.50455,-0.441823,-0.043707,-0.386083,0.101282
2,178,22.724403,4,-0.475116,0.046241,-0.025741,0.072229,-0.751258,0.052878
2,182,28.378216,4,-0.722279,-0.237353,-0.493721,0.705992,-0.925533,0.122995
2,191,28.50799,3,-0.148785,0.860298,1.258533,1.251652,0.859703,0.368194
2,198,24.742373,3,1.179555,0.330327,-0.314786,-0.627045,0.363799,0.095706
1,182,25.05736,3,-1.29723,-1.335986,-0.319,-0.237854,0.995005,0.294085
3,190,27.70083,3,-0.18764,0.595067,0.493573,0.438665,0.109821,-0.019822
1,170,24.913494,3,-0.18764,-0.238336,-0.248075,0.973909,-0.615956,0.224936
2,180,27.777779,3,0.078951,-1.05141,0.180722,-0.348231,0.915301,0.188962
2,181,22.282593,3,0.615046,0.614413,-0.006149,0.299971,-0.374031,0.286527
1,185,22.498175,3,-0.731993,-0.095556,-0.138768,0.464021,-0.07048,-0.053267
2,172,22.985397,3,0.101292,-0.258664,0.271239,1.112603,-0.318432,-0.052624
2,190,23.822714,3,-0.166756,0.879644,-1.032627,0.84175,-0.615956,0.249152
2,173,25.059307,3,0.758784,-0.228171,1.258533,0.638609,0.689122,0.385478
2,183,25.082863,2,0.614318,0.472124,-0.257871,-0.499467,-1.157738,0.212102
2,178,22.724403,3,0.633746,-0.209808,-0.790701,0.662532,-0.683607,0.433435
2,174,23.120625,1,-0.18764,0.38689,1.535921,0.709518,0.859703,0.001109
2,190,21.606647,4,0.101292,0.594084,0.513164,1.098587,-0.441682,0.163322
2,180,22.222221,4,0.348455,0.632776,-0.358183,-0.798169,0.351746,0.250939
2,183,22.395414,4,-0.046087,-0.106703,-0.745443,0.905321,-1.455262,0.057974
2,191,22.75157,3,0.490736,0.34,0.997016,0.722245,0.788312,-0.001583
2,183,21.499598,3,0.366426,-0.644381,-0.945266,0.240342,-0.17565,0.297633
2,187,26.309017,3,0.096922,-0.938631,-0.414296,-0.10661,-0.120052,-0.236527
2,178,24.618103,1,1.169113,-1.174844,-1.204923,-0.996198,-0.733179,0.179918
2,182,23.54788,0,0.346999,-0.503567,-0.006149,0.336547,-0.374031,-0.17413
2,188,23.200542,3,-0.722279,0.055914,0.150276,0.912742,-0.80457,0.171641
2,182,22.642193,3,0.099835,-0.787161,1.535921,1.639822,0.661323,0.106193
2,182,28.680111,3,0.366426,-0.776505,0.751369,0.991297,1.578046,-0.293634
3,185,25.420015,3,-0.455688,-1.602201,0.513164,0.310387,-0.640062,0.393777
3,165,24.609734,3,-0.895887,-0.47504,1.414958,0.761168,1.048317,0.443829
2,180,22.222221,2,0.899608,-0.237353,-0.78698,-0.344161,-0.671554,0.097972
2,184,29.536861,3,-0.597969,-0.086866,-0.269527,0.584994,-0.07048,0.237464
1,175,24.489796,3,-0.310493,-0.334225,-0.513313,0.063361,0.344313,0.340865
2,169,22.058052,2,-0.474387,0.207876,0.170926,-1.064587,0.881476,0.331542
2,180,24.382715,3,0.366426,0.045259,0.997016,0.980444,0.462943,0.185975
2,176,24.857954,3,-0.165299,0.312455,0.668294,0.539789,0.704868,0.202958
2,175,20.244898,3,-0.052888,0.05444,-1.335681,-0.70151,-0.677581,0.217532
2,180,25.925926,3,-0.179383,-1.621055,0.015796,0.794446,1.128021,0.413824
2,182,21.132713,3,-0.893701,0.34869,0.281035,0.762943,-0.621982,0.090293
2,180,30.864197,4,-0.457145,0.632776,-0.30685,0.710821,0.617777,-0.506693
2,174,24.441803,4,-0.166756,-1.054358,1.016607,0.496974,1.490909,0.249438
2,183,24.784258,3,-0.054345,-0.06752,0.5211,0.533285,0.050482,0.378679
2,178,24.618103,3,-0.999312,-0.788144,-0.545054,0.498246,-0.374031,0.135669
2,182,28.982006,3,0.040095,1.163238,-0.580517,-0.861011,-0.949638,0.374909
2,182,24.151672,3,-0.464673,-0.057847,0.356739,0.440938,0.524614,0.042673
2,176,30.668905,3,-0.723736,0.025913,0.290831,1.112603,-0.814336,0.3854
3,194,23.647572,3,0.366426,0.026896,0.048905,1.24088,-1.421436,0.013341
2,197,27.05558,3,-0.476572,-0.238336,0.251647,0.196719,0.43145,0.275239
2,180,27.777779,3,-1.370785,-2.587073,-0.47599,0.983842,-0.538539,0.165245
2,190,22.99169,3,1.436432,-0.37046,0.027453,0.382949,-1.058548,0.096771
2,184,28.946125,3,-0.711837,0.037551,-0.269527,0.445827,-0.606236,0.155255
2,186,24.569315,3,-0.064058,-1.469585,1.143645,0.584334,1.197078,0.461468
1,190,28.808865,2,-0.18764,-1.062164,0.287027,-0.816119,0.177472,-0.087697
2,185,20.452885,3,-0.207068,-0.237353,-0.267666,0.577836,0.443503,0.162895
3,176,28.40909,4,-0.443789,0.320163,-0.560925,0.238259,-1.219363,0.344035
2,184,26.287807,3,-0.166756,0.614413,0.013443,0.545798,-1.123913,0.29256
3,174,23.120625,3,-1.141593,-0.372917,0.653719,0.020519,0.354079,-0.023135
2,187,25.737082,3,-0.331378,0.34869,1.119839,0.638383,0.534334,-0.016936
3,181,25.02976,4,-1.452138,-0.759125,1.90067,0.489671,2.284336,0.589051
2,176,25.180784,2,0.366426,-1.052392,-0.790701,-0.3305,-0.485227,0.246168
2,166,29.03179,4,-0.319479,-0.189971,0.063481,-0.433715,-1.082654,0.223187
2,182,22.038401,3,0.633017,-0.501601,-0.529184,0.076111,-0.17565,0.228205
2,182,26.868736,4,0.633017,0.188039,0.459971,0.582224,0.075995,0.592698
3,175,23.510204,3,0.574734,-0.464875,0.045184,-1.21504,-1.123913,0.131961
2,171,29.068773,3,-0.681966,0.046241,1.535921,1.775224,1.732834,-0.008193
1,190,22.160666,3,-0.72155,-0.759617,0.649998,1.297753,0.93338,0.177935
2,170,21.799309,3,1.187084,0.292127,0.025592,1.657908,-0.374031,0.118283
2,201,27.227049,3,0.358898,0.462451,0.868118,-0.502888,0.060202,0.420484
2,183,28.068918,3,0.080408,-0.900922,0.98908,0.248748,1.324068,0.376416
2,187,28.596758,3,0.901794,0.17984,-0.545054,-0.916472,-0.628009,0.269544
2,185,26.588751,3,-0.454231,-0.258664,0.029313,0.745811,0.201577,0.115215
2,185,26.296566,4,-0.165299,0.879644,0.981145,0.963136,0.097768,-0.005987
2,185,26.880936,3,-0.301508,-1.034029,0.782617,1.057212,0.43145,0.328139
3,184,24.220226,4,-0.579998,-1.753179,0.166147,0.674534,-0.268814,-0.146096
2,197,28.343941,3,-0.702851,0.471633,-0.779045,0.609796,-0.897734,0.331542
3,178,21.777554,3,-0.722279,-0.665201,0.643923,0.853882,-0.231295,-0.024713
2,183,26.874496,3,0.603876,-0.939122,-0.027602,0.189569,0.524614,0.341567
2,180,27.777779,3,0.758784,-0.342915,-0.425952,-0.122651,0.066275,0.363765
2,183,26.277285,2,-0.454231,0.367544,-0.029462,0.628307,1.490909,-0.02299
3,175,26.12245,3,0.089393,-0.351606,1.266468,1.12167,1.097888,0.025451
2,173,33.412411,3,0.490736,0.178366,-0.419878,0.854793,0.115847,0.165598
2,187,23.735308,3,-0.473659,-1.316641,0.75509,-0.19098,0.982952,0.31951
2,188,29.708014,3,0.61359,-1.734325,-1.058293,-0.377617,-0.677581,-0.693219
3,191,27.41153,3,0.910779,-1.042719,0.439321,0.950222,0.671968,-0.017476
2,178,25.249338,3,0.080408,-0.484221,0.735498,0.303262,1.169279,0.309909
2,187,30.884499,3,-0.166756,0.065587,-0.232204,0.863127,-1.179511,0.280934
2,182,22.944088,4,-0.742435,0.604248,0.120888,1.231954,0.657629,0.322915
2,178,28.405504,3,0.36497,0.312455,-0.045333,0.838506,0.673375,0.169973
2,168,29.407597,3,-0.331378,0.064604,0.630406,0.797119,0.822137,0.512294
2,183,22.395414,4,0.910779,0.747028,0.251647,1.244442,-0.203496,-0.449542
2,170,26.643599,3,-0.18764,0.311473,0.235776,0.050495,-0.441682,0.081994
2,180,28.395061,3,-0.046816,-0.806507,0.747155,0.776108,0.800365,0.173864
2,185,26.588751,3,-0.599426,-0.371443,-0.051407,0.240047,0.425424,0.538464
1,178,25.880571,3,-0.908972,0.597032,0.516886,1.234345,-1.135966,-0.162981
3,175,29.387754,2,-1.295773,0.026896,-0.057482,-0.398045,0.43145,0.228359
3,176,24.535124,3,1.435704,0.595067,-0.006149,0.863718,-0.993184,0.083596
3,180,26.543209,4,-0.89443,1.163238,0.735498,0.387988,0.816111,0.119951
3,176,20.661158,3,0.901065,-0.768798,-0.806572,-0.473265,-1.191564,0.236581
2,186,28.326975,3,-0.473659,0.614413,-0.580517,-0.911792,-0.441682,0.18886
2,198,24.99745,3,0.110278,0.73883,1.908605,1.375184,1.030237,0.280934
2,201,21.534121,2,-0.238395,-1.231898,-1.446848,-1.459009,-1.582251,0.365668
3,186,23.413111,3,0.347727,-0.236861,0.634127,0.214899,-0.110332,0.082679
2,178,25.249338,3,-0.720822,-1.033047,-0.006149,0.564054,0.499101,0.496995
2,191,24.122147,3,-1.029182,-0.199644,0.200314,0.153747,-0.144158,-0.132788
2,187,28.310789,1,0.901065,-0.786178,-0.771109,-0.437044,-0.615956,0.445805
2,181,25.02976,3,-0.999312,0.20591,0.271239,0.640264,-0.655808,0.027581
3,185,26.296566,3,-1.009754,-1.053375,0.251647,0.574471,-0.386083,0.155639
2,178,23.04002,3,1.169113,-0.52193,-1.032627,0.845632,-1.489087,-0.220065
2,185,26.588751,4,-0.031275,-1.336969,-0.362963,0.81277,-0.969124,0.074032
2,189,25.195263,3,-0.178655,-0.247026,-0.043472,0.772722,0.270635,0.520742
3,180,27.777779,3,0.89208,-0.757651,0.37447,0.337897,-0.358284,0.196882
2,173,20.715694,3,0.615046,-1.052392,-0.212612,0.229413,-1.675415,0.145919
3,179,27.776911,3,-1.276345,-1.336969,0.513164,0.449437,0.375852,-0.016936
2,200,18.75,3,-1.050067,-2.435603,0.981145,0.172097,1.478856,0.19059
2,185,21.037254,3,-0.412462,-0.503567,-0.303129,0.948883,-0.330485,0.173864
2,182,25.963047,3,1.169113,0.312455,0.033035,0.097844,-1.421436,0.554826
2,175,30.693878,3,0.078951,0.59605,0.461831,0.39245,0.419397,0.278046
2,183,25.381468,3,0.099835,-0.218007,0.251647,0.702748,-0.132105,0.150689
2,165,24.977043,3,-0.18764,-0.347353,0.735498,0.475241,0.351746,0.074833
2,185,33.60117,3,-1.279259,-1.923503,-1.55194,0.579064,-0.405523,-0.291592
2,181,26.861206,2,0.901065,-1.355332,-0.842034,-0.205582,-0.386083,0.775039
2,195,26.298489,4,-0.723736,-0.486187,0.251647,0.150196,0.62983,0.113311
2,195,21.56476,3,0.345542,0.045259,-0.790701,0.357642,-0.120052,0.084239
2,192,23.057726,2,-0.18764,-1.886778,1.258533,-0.433752,1.478856,0.146116
2,191,21.106878,2,-0.168212,-0.52193,0.790552,0.994931,-0.020909,0.094624
3,192,25.227865,3,-0.722279,-0.239318,0.232055,0.727725,0.221017,0.179279
2,184,29.536861,3,-0.741707,-1.070755,-0.025741,0.068985,0.741027,0.399429
2,180,30.864197,3,-1.030639,-0.237353,0.477702,0.574827,1.23693,0.117785
3,198,22.44669,4,0.901065,-0.541275,0.306701,0.855693,-1.489087,0.125343
3,206,23.329248,3,-0.475116,-1.070755,0.774682,0.185946,-0.949638,0.148481
2,176,23.889463,4,-0.168212,0.312455,0.75509,0.724482,0.673375,0.096271
2,182,20.528921,3,-0.190554,-0.502584,0.497294,0.952175,0.860406,0.185593
2,186,23.991213,3,-0.168212,-0.805524,-1.310015,0.172049,-1.433489,0.260161
3,188,22.06881,3,0.367883,-0.21899,0.251647,0.984325,-0.640062,0.564651
2,187,24.021276,3,0.633017,-0.503567,1.535921,0.211206,0.970899,0.451445
2,180,27.160494,3,-0.969442,-0.825852,-1.325885,0.564362,-1.123913,0.209554
2,180,29.320988,4,-0.475116,-0.238336,-0.78698,-0.234562,-1.235109,-0.184938
